county,precinct,HOR_DEM,HOR_REP,HOR_CON,HOR_GRE,HOR_WOR,HOR_IND,HOR_WEP,HOR_REF,Sen_DEM,Sen_REP,Sen_CON,Sen_WOR,Sen_IND,Sen_WEP,Sen_REF,Gov_DEM,Gov_REP,Gov_CON,Gov_GRE,Gov_WOR,Gov_IND,Gov_WEP,Gov_REF,Gov_SAM,Gov_LBT,county_id,original_precinct_name
Erie County,CKTW 007,230,150,0,0,15,0,4,0,194,143,42,14,8,5,1,154,175,51,7,10,4,1,2,4,6,Erie County,CKTW 007
Erie County,CKTW 008,15,12,0,0,1,0,0,0,13,11,4,1,0,0,1,10,16,4,1,0,0,0,0,0,0,Erie County,CKTW 008
Erie County,CKTW 009,213,126,0,0,16,0,5,0,196,114,37,10,7,1,1,159,129,37,9,1,3,2,3,3,19,Erie County,CKTW 009
Erie County,CKTW 010,172,111,0,0,7,0,2,0,159,102,24,3,8,2,0,129,122,27,3,3,5,1,2,4,4,Erie County,CKTW 010
Erie County,CKTW 011,106,80,0,0,7,0,2,0,98,71,14,7,2,5,0,75,84,17,6,6,1,1,3,1,6,Erie County,CKTW 011
Erie County,CKTW 012,364,120,0,0,29,0,9,0,344,135,27,14,8,5,4,292,164,31,7,11,7,5,2,3,11,Erie County,CKTW 012
Erie County,CKTW 013,326,117,0,0,16,0,5,0,299,119,23,13,11,3,3,249,158,31,9,10,9,1,7,2,10,Erie County,CKTW 013
Erie County,CKTW 014,257,112,0,0,15,0,2,0,246,94,31,7,8,2,2,201,120,39,6,3,7,3,2,3,4,Erie County,CKTW 014
Erie County,CKTW 015,514,97,0,0,19,0,5,0,495,89,25,13,7,3,0,454,107,31,16,8,3,6,4,6,9,Erie County,CKTW 015
Erie County,CKTW 016,381,75,0,0,17,0,4,0,369,64,17,12,7,4,3,365,86,18,6,7,1,3,1,3,3,Erie County,CKTW 016
Erie County,CKTW 017,2,8,0,0,2,0,0,0,2,8,1,1,0,0,0,0,9,3,0,0,0,0,0,0,0,Erie County,CKTW 017
