county,precinct,HOR_DEM,HOR_REP,HOR_CON,HOR_GRE,HOR_WOR,HOR_IND,HOR_WEP,HOR_REF,Sen_DEM,Sen_REP,Sen_CON,Sen_WOR,Sen_IND,Sen_WEP,Sen_REF,Gov_DEM,Gov_REP,Gov_CON,Gov_GRE,Gov_WOR,Gov_IND,Gov_WEP,Gov_REF,Gov_SAM,Gov_LBT,county_id,original_precinct_name
Cortland County,Ward 5 ED 2,139,81,7,0,10,6,3,1,127,84,11,8,8,4,0,107,89,10,5,6,3,2,1,9,11,Cortland County,precinct
Cortland County,Ward 5 ED 3,10,5,0,0,0,1,0,1,9,3,1,1,1,0,1,4,3,0,1,0,1,0,0,4,3,Cortland County,precinct
Cortland County,Ward 5 ED 4,159,61,3,0,5,7,4,1,147,62,5,8,4,7,1,116,75,7,11,3,4,2,1,9,8,Cortland County,precinct
Cortland County,Ward 6 ED 1,352,191,32,0,16,18,3,4,346,173,36,17,15,5,3,291,189,38,12,6,9,1,6,21,32,Cortland County,precinct
Cortland County,Ward 6 ED 2,43,15,5,0,1,3,2,2,39,17,3,1,3,2,3,29,18,4,2,1,0,1,0,6,8,Cortland County,precinct
Cortland County,Ward 7 ED 1,335,139,12,0,12,14,2,6,308,134,13,18,17,4,4,225,175,15,12,6,4,2,7,27,32,Cortland County,precinct
Cortland County,Ward 7 ED 2,32,19,3,0,3,0,2,1,31,21,3,1,0,3,0,26,21,4,1,1,0,2,1,2,2,Cortland County,precinct
Cortland County,Ward 7 ED 3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,Cortland County,precinct
Cortland County,Ward 8 ED 1,248,133,12,0,13,11,1,4,240,124,13,11,14,5,2,170,166,13,6,5,8,1,3,13,25,Cortland County,precinct
Cortland County,Ward 8 ED 2,62,16,5,0,1,1,0,0,51,17,6,0,1,2,0,50,16,4,0,1,1,0,2,2,7,Cortland County,precinct
Cortland County,Willet,88,165,15,0,4,1,3,3,90,151,17,7,2,3,3,60,169,11,1,0,1,1,3,7,20,Cortland County,precinct
