county,precinct,HOR_DEM,HOR_REP,HOR_CON,HOR_GRE,HOR_WOR,HOR_IND,HOR_WEP,HOR_REF,Sen_DEM,Sen_REP,Sen_CON,Sen_WOR,Sen_IND,Sen_WEP,Sen_REF,Gov_DEM,Gov_REP,Gov_CON,Gov_GRE,Gov_WOR,Gov_IND,Gov_WEP,Gov_REF,Gov_SAM,Gov_LBT,county_id,original_precinct_name
Wayne County,Walworth 04,283,303,54,0,17,12,4,3,291,291,51,14,0,5,3,204,316,54,5,6,12,3,8,13,45,Wayne County,precinct
Wayne County,Walworth 05,204,303,64,0,10,3,12,2,235,282,61,8,0,2,3,156,312,64,8,3,7,3,6,10,18,Wayne County,precinct
Wayne County,Williamson 01,170,152,29,0,9,7,7,3,171,143,26,7,0,5,6,126,161,29,15,3,9,1,3,6,23,Wayne County,precinct
Wayne County,Williamson 02,230,286,70,0,13,3,8,2,239,274,72,13,0,5,4,166,320,74,4,5,3,2,4,9,30,Wayne County,precinct
Wayne County,Williamson 03,238,411,67,0,11,12,12,6,262,381,65,14,0,9,4,178,422,63,9,6,8,4,4,13,49,Wayne County,precinct
Wayne County,Williamson 04,122,227,39,0,7,9,6,3,133,213,36,9,0,5,3,85,249,31,8,5,0,4,4,6,24,Wayne County,precinct
Wayne County,Williamson 05,185,315,52,0,9,5,10,2,205,291,54,6,0,5,3,130,324,50,13,2,4,6,4,13,30,Wayne County,precinct
Wayne County,Wolcott 01,97,161,24,0,4,4,7,3,107,140,25,10,0,6,4,76,153,20,6,3,1,4,4,3,25,Wayne County,precinct
Wayne County,Wolcott 02,31,81,8,0,4,6,1,1,28,80,12,7,0,0,0,18,87,11,1,0,1,1,2,1,6,Wayne County,precinct
Wayne County,Wolcott 03,80,209,27,0,3,6,4,2,91,189,26,7,0,5,2,62,191,29,3,2,4,1,2,8,25,Wayne County,precinct
Wayne County,Wolcott 04,109,255,32,0,8,4,3,1,114,239,30,12,0,3,3,79,246,30,8,4,5,1,1,12,17,Wayne County,precinct
